ID,COUNTRY_CODE,COUNTRY,YEAR,CH4__INDEX_1990,CH4__INDEX_2000,CH4__TOTAL,CO2__INDEX_1990,CO2__INDEX_2000,CO2__TOTAL,GHG__AFOLU,GHG__AGR,GHG__AGR_P,GHG__ENER,GHG__ENER_CO2,GHG__ENER_CO2_P,GHG__ENER_FU,GHG__ENER_FU_P,GHG__ENER_IND,GHG__ENER_IND_P,GHG__ENER_MANUF,GHG__ENER_MANUF_P,GHG__ENER_OSECT,GHG__ENER_OSECT_P,GHG__ENER_OTH,GHG__ENER_OTH_P,GHG__ENER_P,GHG__ENER_TRANS,GHG__ENER_TRANS_P,GHG__GHG_CAP,GHG__GHG_GDP,GHG__INDEX_1990,GHG__INDEX_2000,GHG__IND_PROC,GHG__IND_PROC_P,GHG__LULUCF,GHG__OTH,GHG__OTH_P,GHG__TOTAL,GHG__TOTAL_LULU,GHG__WAS,GHG__WAS_P,HFC_PFC__INDEX_1990,HFC_PFC__INDEX_2000,HFC_PFC__TOTAL,HFC__INDEX_1990,HFC__INDEX_2000,HFC__TOTAL,N2O__INDEX_1990,N2O__INDEX_2000,N2O__TOTAL,NF3__INDEX_1990,NF3__INDEX_2000,NF3__TOTAL,PFC__INDEX_1990,PFC__INDEX_2000,PFC__TOTAL,SF6__INDEX_1990,SF6__INDEX_2000,SF6__TOTAL
ITA_1993,ITA,Italy,1993,102.147,97.08,49283525.0,98.213,91.832,430179958.0,,35268517.0,6.928,418550748.0,,,12861480.0,2.526,125241099.0,24.6,87274447.0,17.143,79958365.0,15.706,1580989.0,0.311,82.213,111634368.0,21.928,8901.0,294.0,98.654,92.15,36460556.0,7.162,-4008316.0,,,509104902.0,505096586.0,18825082.0,3.698,,,,111.283,19.851,494099.0,103.821,94.355,27030973.0,,,,57.521,112.332,1672061.0,108.8,73.519,444286.0
ITA_1994,ITA,Italy,1994,103.028,97.917,49708607.0,96.935,90.637,424581721.0,,34950033.0,6.943,413868056.0,,,12552685.0,2.494,127700679.0,25.369,89172344.0,17.715,71327396.0,14.17,1591206.0,0.316,82.22,111523746.0,22.155,8798.0,284.0,97.542,91.112,35081859.0,6.969,-16939405.0,,,503368554.0,486429149.0,19468606.0,3.868,,,,149.564,26.68,664065.0,101.796,92.515,26503942.0,,,,48.943,95.579,1422699.0,119.388,80.674,487521.0
ITA_1995,ITA,Italy,1995,104.308,99.133,50325843.0,102.357,95.707,448332906.0,,34846369.0,6.582,436218778.0,,,12170760.0,2.299,140484895.0,26.535,89396809.0,16.885,78353907.0,14.8,1565551.0,0.296,82.393,114246857.0,21.579,9260.0,291.0,102.593,95.83,38374254.0,7.248,-23647247.0,,,529435478.0,505788231.0,19996078.0,3.777,,100.0,22953.0,208.706,37.23,926653.0,105.924,96.266,27578518.0,,577.541,76575.0,51.338,100.256,1492311.0,166.455,112.478,679720.0
ITA_1996,ITA,Italy,1996,105.325,100.1,50816843.0,100.975,94.415,442277406.0,,34692574.0,6.627,432827416.0,,,11857182.0,2.265,135126564.0,25.81,88320811.0,16.87,80221231.0,15.323,1284466.0,0.245,82.674,116017161.0,22.16,9174.0,284.0,101.451,94.762,35352813.0,6.753,-25187871.0,,,523538229.0,498350358.0,20665426.0,3.947,,100.0,22953.0,150.541,26.854,668402.0,106.369,96.671,27694553.0,,465.92,61775.0,42.471,82.941,1234575.0,186.536,126.048,761722.0
ITA_1997,ITA,Italy,1997,106.459,101.178,51363922.0,102.291,95.646,448044941.0,,35291752.0,6.643,438743353.0,,,11987090.0,2.256,137461173.0,25.875,92481163.0,17.408,77488529.0,14.586,1336825.0,0.252,82.585,117988572.0,22.209,9336.0,283.0,102.947,96.16,35912257.0,6.76,-16887133.0,,,531260382.0,514373249.0,21313020.0,4.012,,100.0,22953.0,226.155,40.342,1004127.0,110.138,100.097,28675842.0,,407.97,54092.0,44.072,86.068,1281116.0,199.189,134.597,813389.0
ITA_1998,ITA,Italy,1998,105.457,100.225,50880460.0,105.032,98.208,460049199.0,,34645471.0,6.375,451238893.0,,,11925080.0,2.194,138679556.0,25.517,95860047.0,17.638,81208467.0,14.942,1131563.0,0.208,83.028,122434180.0,22.528,9578.0,285.0,105.315,98.372,36539923.0,6.723,-14446031.0,,,543481190.0,529035159.0,21056903.0,3.874,,100.0,22953.0,343.607,61.294,1525616.0,111.196,101.058,28951207.0,,255.153,33830.0,45.732,89.309,1329367.0,168.619,113.94,688557.0
ITA_1999,ITA,Italy,1999,105.402,100.173,50854021.0,106.059,99.169,464548481.0,,35022415.0,6.382,455620330.0,,,10891801.0,1.985,133197261.99999999,24.273,100968736.0,18.4,85547574.0,15.59,1204028.0,0.219,83.03,123810929.0,22.563,9686.0,283.0,106.334,99.324,37041568.0,6.75,-23652201.0,,,548740283.0,525088082.00000006,21055970.0,3.837,,100.0,22953.0,447.911,79.9,1988726.0,113.335,103.002,29508263.0,,201.321,26693.0,45.671,89.19,1327597.0,113.517,76.707,463549.0
ITA_2000,ITA,Italy,2000,105.22,100.0,50766137.0,106.948,100.0,468442086.0,,34106708.0,6.173,457279707.0,,,10868845.0,1.967,144473932.0,26.15,95328406.0,17.255,81929638.0,14.83,880943.0,0.159,82.769,123797943.0,22.408,9745.0,275.0,107.058,100.0,39197810.0,7.095,-20903950.0,,,552474434.0,531570484.00000006,21890209.0,3.962,,100.0,22953.0,560.591,100.0,2489025.0,110.032,100.0,28648161.0,,100.0,13259.0,51.207,100.0,1488500.0,147.989,100.0,604313.0
ITA_2001,ITA,Italy,2001,105.433,100.202,50868639.0,106.994,100.043,468642863.0,,33465692.000000004,6.04,456240080.0,,,10271291.0,1.854,143031523.0,25.817,90821829.0,16.393,86142094.0,15.548,379793.0,0.069,82.349,125593551.0,22.669,9741.0,271.0,107.359,100.281,41134531.0,7.425,-31298804.0,,,554029530.0,522730727.0,23189226.0,4.186,,100.0,22953.0,739.681,131.947,3284185.0,110.78,100.68,28842861.0,,96.432,12786.0,51.689,100.943,1502529.0,208.819,141.105,852716.0
ITA_2002,ITA,Italy,2002,102.057,96.994,49240052.0,108.731,101.667,476251236.0,,32895845.0,5.872,463313521.0,,,10105277.0,1.804,154023463.0,27.494,88876163.0,15.865,81961574.0,14.63,336363.0,0.06,82.703,128010682.0,22.85,9797.0,273.0,108.558,101.401,41551491.0,7.417,-35673300.0,,,560213531.0,524540231.0,22452675.0,4.008,,100.0,22953.0,947.982,169.104,4209040.0,108.427,98.541,28230243.0,,211.641,28061.0,51.3,100.183,1491227.0,181.393,122.572,740721.0
ITA_2003,ITA,Italy,2003,102.485,97.4,49446208.0,112.825,105.495,494183287.0,,32818853.000000004,5.664,481016186.0,,,10514126.0,1.815,159088134.0,27.457,95093668.0,16.412,87453486.0,15.093,723866.0,0.125,83.017,128142906.0,22.116,10066.0,282.0,112.279,104.877,43263104.0,7.467,-27720803.0,,,579418015.0,551697212.0,22319871.0,3.852,,100.0,22953.0,1176.66,209.896,5224372.0,107.855,98.021,28081284.0,,209.954,27837.0,64.75,126.448,1882182.0,134.662,90.995,549893.0
ITA_2004,ITA,Italy,2004,99.132,94.214,47828715.0,114.066,106.656,499619393.0,,32606053.0,5.57,484667318.0,,,9521652.0,1.627,172306746.0,29.435,82366747.0,14.071,89404396.0,15.273,1208385.0,0.206,82.796,129859392.0,22.184,10102.0,280.0,113.434,105.955,46373509.0,7.922,-34049975.0,,,585375660.0,551325685.0,21728780.0,3.712,,100.0,22953.0,1454.58,259.473,6458337.0,110.93,100.816,28881976.0,,217.67,28860.0,67.113,131.064,1950881.0,143.148,96.729,584546.0
ITA_2005,ITA,Italy,2005,100.168,95.198,48328305.0,114.154,106.738,500005676.0,,32039842.0,5.463,485343254.0,,,9420620.0,1.606,159088432.0,27.124,91711150.0,15.636,95260258.0,16.241,1323449.0,0.226,82.748,128539346.0,21.915,10064.0,278.0,113.657,106.164,47262949.0,8.058,-35103765.0,,,586529470.0,551425706.0,21883424.0,3.731,,100.0,22953.0,1715.533,306.022,7616968.0,107.666,97.85,28032240.0,,251.768,33381.0,66.737,130.329,1939947.0,134.688,91.012,550000.0
ITA_2006,ITA,Italy,2006,97.549,92.709,47064780.0,113.04,105.696,495124198.0,,31822878.0,5.519,479968238.0,,,8800699.0,1.526,161572792.0,28.022,88634326.0,15.372,90141222.0,15.633,1085173.0,0.188,83.241,129734025.0,22.5,9849.0,268.0,111.733,104.367,43462711.0,7.538,-36032798.0,,,576602667.0,540569868.0,21348840.0,3.703,,100.0,22953.0,1968.404,351.13,8739713.0,88.812,80.715,23123386.0,,167.449,22202.0,66.572,130.006,1935143.0,139.657,94.37,570292.0
ITA_2007,ITA,Italy,2007,98.997,94.085,47763452.0,111.343,104.11,487693306.0,,32476729.0,5.701,472617420.0,,,8608323.0,1.511,158600120.0,27.84,89440889.0,15.7,85425360.0,14.995,992072.0,0.174,82.96,129550657.0,22.741,9697.0,261.0,110.394,103.116,43613631.0,7.656,-13319485.0,,,569689770.0,556370285.0,20981990.0,3.683,,100.0,22953.0,2128.843,379.75,9452064.0,86.063,78.216,22407560.0,,87.251,11568.0,64.888,126.718,1886204.0,110.852,74.906,452664.0
ITA_2008,ITA,Italy,2008,98.094,93.227,47327838.0,108.726,101.663,476229971.0,,31498725.0,5.654,464000870.0,,,8695075.0,1.561,155754320.0,27.958,85167578.0,15.288,90946747.0,16.325,820325.0,0.147,83.288,122616825.0,22.01,9455.0,258.0,107.955,100.838,41163090.0,7.389,-31407604.0,,,557101805.0,525694201.0,20439120.0,3.669,,100.0,22953.0,2340.013,417.419,10389659.0,80.289,72.969,20904290.0,,141.703,18788.0,58.909,115.041,1712386.0,121.445,82.064,495921.0
ITA_2009,ITA,Italy,2009,98.02,93.157,47292369.0,96.488,90.219,422624187.0,,30803390.0,6.129,415215272.0,,,8191135.0,1.63,133575353.0,26.577,63617793.0,12.658,91839231.0,18.273,941424.0,0.187,82.613,117050335.0,23.289,8503.0,246.0,97.394,90.973,36011842.0,7.165,-35581146.0,,,502603755.0,467022609.0,20573251.0,4.093,,100.0,22953.0,2523.256,450.106,11203256.0,75.877,68.96,19755630.0,,135.508,17967.0,41.81,81.65,1215360.0,115.595,78.111,472033.0
ITA_2010,ITA,Italy,2010,97.373,92.542,46980028.0,99.014,92.581,433688024.0,,30147298.0,5.868,426135808.0,,,8641811.0,1.682,137044679.0,26.675,68630233.0,13.359,95587118.0,18.606,692471.0,0.135,82.945,115539495.0,22.489,8660.0,248.0,99.555,92.992,37069086.0,7.215,-41974625.0,,,513756379.0,471781754.0,20404187.0,3.972,,100.0,22953.0,2714.619,484.242,12052908.0,73.275,66.595,19078122.0,,152.129,20170.0,52.303,102.142,1520386.0,96.434,65.163,393787.0
ITA_2011,ITA,Italy,2011,94.449,89.763,45569449.0,96.354,90.094,422039475.0,,30680928.0,6.12,413493017.0,,,8792053.0,1.754,133911725.0,26.714,68664050.0,13.698,87103205.0,17.376,545522.0,0.109,82.486,114476462.0,22.836,8412.0,240.0,97.139,90.735,37355333.0,7.452,-33945904.0,,,501288045.0,467342141.0,19758768.0,3.942,,100.0,22953.0,2920.93,521.044,12968930.0,71.273,64.775,18556813.0,,209.54,27782.0,57.15,111.608,1661280.0,108.084,73.036,441363.0
ITA_2012,ITA,Italy,2012,95.69,90.943,46168169.0,91.677,85.721,401554709.0,,31198661.0,6.468,396697436.0,,,8666937.0,1.797,129267222.0,26.799,64297360.0,13.33,87346645.0,18.108,362863.0,0.075,82.241,106756409.0,22.132,8055.999999999999,238.0,93.472,87.309,34607750.0,7.175,-25018117.0,,,482361633.0,457343516.0,19857786.0,4.117,,100.0,22953.0,3062.191,546.243,13596130.0,73.167,66.496,19049929.0,,188.052,24933.0,51.575,100.719,1499206.0,109.123,73.738,445606.0
ITA_2013,ITA,Italy,2013,92.794,88.19,44770836.0,83.918,78.466,367568712.0,,30511513.0,6.825,364302215.0,,,8597708.0,1.923,109895225.0,24.581,54349840.0,12.157,86772015.0,19.409,626063.0,0.14,81.486,104061364.0,23.276,7431.0,224.0,86.633,80.922,33630794.0,7.522,-39974695.0,,,447072723.0,407098029.0,18628202.0,4.167,,100.0,22953.0,3213.462,573.227,14267772.0,70.246,63.842,18289457.0,,193.804,25696.0,58.669,114.573,1705414.0,103.314,69.812,421884.0
ITA_2014,ITA,Italy,2014,90.999,86.484,43904672.0,79.419,74.259,347860804.0,,30154124.0,7.07,344619738.0,,,8127532.0,1.906,101008726.0,23.684,50914622.0,11.938,75094031.0,17.607,599344.0,0.141,80.803,108875482.0,25.528,7060.0,214.0,82.645,77.197,33245267.0,7.795,-41087150.0,,,426491711.0,385404561.0,18472583.0,4.331,,100.0,22953.0,3359.859,599.342,14917774.0,68.496,62.251,17833832.0,,212.499,28175.0,53.816,105.095,1564344.0,87.953,59.432,359158.0
ITA_2015,ITA,Italy,2015,90.955,86.443,43883601.0,82.21,76.869,360088178.0,,30299242.0,6.895,357288614.0,,,7635975.0,1.738,105803257.0,24.077,55097620.0,12.538,82026019.0,18.666,478332.0,0.109,81.307,106247411.0,24.178,7254.0,218.0,85.153,79.539,33264610.0,7.57,-43609760.0,,,439431751.0,395821991.0,18579285.0,4.228,,100.0,22953.0,3465.94,618.265,15388776.0,68.594,62.34,17859256.0,,214.324,28417.0,58.081,113.425,1688326.0,115.647,78.146,472245.0
ITA_2016,ITA,Italy,2016,89.951,85.489,43399271.0,81.404,76.115,356556196.0,,30830793.0,7.07,353492941.0,,,7017910.0,1.609,104641664.0,23.996,53649782.0,12.303,82834987.0,18.995,532883.0,0.122,81.06,104815716.0,24.035,7189.0,214.0,84.505,78.934,33476521.999999996,7.677,-40231217.0,,,436088449.0,395857233.0,18288193.0,4.194,,100.0,22953.0,3595.356,641.351,15963382.0,69.517,63.179,18099529.0,,256.276,33979.0,55.514,108.413,1613725.0,97.812,66.094,399415.0
ITA_2017,ITA,Italy,2017,90.488,85.998,43657971.0,80.244,75.03,351473933.0,,30625206.0,7.1,348508319.0,,,7179222.0,1.664,104759425.0,24.288,52445962.0,12.159,82866222.0,19.212,339595.0,0.079,80.8,100917892.0,23.397,7109.0,208.0,83.582,78.071,33939083.0,7.869,-21360247.0,,,431324463.0,409964217.0,18251856.0,4.232,,100.0,22953.0,3695.475,659.21,16407908.0,69.161,62.856,18007028.0,,177.239,23500.0,45.192,88.255,1313677.0,102.239,69.086,417494.0
