Country,Data source,Sector,Gas,Unit,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990
Albania,UNFCCC_NAI,Energy,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.32,3.98,3.93,3.75,3.84,3.9,3.65,3.48,3.37,2.99,4.33,4.0,3.27,3.09,3.18,3.22,2.98,3.08,4.81,2.9
Albania,UNFCCC_NAI,Energy,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.04,0.03,0.03,0.03,0.02,0.03
Albania,UNFCCC_NAI,Industrial Processes,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.08,0.05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Industrial Processes,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.7,1.6,1.47,1.2,1.12,1.04,0.97,0.81,0.85,0.52,0.15,0.14,0.16,0.25,0.3,0.3,0.27,0.25,0.42,0.21
Albania,UNFCCC_NAI,Industrial Processes,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Industrial Processes,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.62,1.55,1.47,1.2,1.12,1.04,0.97,0.81,0.85,0.52,0.15,0.14,0.16,0.25,0.3,0.28,0.26,0.23,0.35,0.2
Albania,UNFCCC_NAI,Industrial Processes,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,0.01,0.01,0.02,0.07,0.01
Albania,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.91,1.18,1.62,1.64,1.72,1.79,1.72,2.06,2.51,3.3,0.91,1.09,1.32,1.45,1.52,1.8,1.51,2.01,3.53,3.49
Albania,UNFCCC_NAI,Land-Use Change and Forestry,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Albania,UNFCCC_NAI,Land-Use Change and Forestry,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.91,1.18,1.62,1.64,1.72,1.79,1.72,2.06,2.51,3.3,0.89,1.08,1.3,1.43,1.5,1.78,1.49,2.0,3.52,3.48
Albania,UNFCCC_NAI,Land-Use Change and Forestry,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Other,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Other,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Other,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Other,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Other,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Solvent and Other Product Use,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Solvent and Other Product Use,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Solvent and Other Product Use,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Solvent and Other Product Use,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Solvent and Other Product Use,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.08,0.05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.13,7.63,7.55,7.18,7.13,7.19,6.83,6.47,6.45,5.78,6.3,5.83,5.11,5.0,4.88,4.91,4.59,4.58,6.49,4.34
Albania,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.98,1.93,2.04,2.12,2.06,2.14,2.1,2.07,2.12,2.16,1.75,1.62,1.6,1.57,1.31,1.31,1.26,1.16,1.18,1.14
Albania,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.94,5.53,5.4,4.94,4.95,4.94,4.61,4.28,4.22,3.51,4.48,4.14,3.43,3.34,3.48,3.5,3.24,3.31,5.17,3.1
Albania,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.12,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.11,0.11,0.08,0.07,0.08,0.08,0.09,0.1,0.1,0.11,0.14,0.1
Albania,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.08,0.05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.04,8.81,9.17,8.82,8.85,8.98,8.55,8.53,8.96,9.08,7.21,6.92,6.42,6.44,6.4,6.7,6.1,6.6,10.02,7.83
Albania,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.98,1.93,2.04,2.12,2.06,2.14,2.1,2.07,2.12,2.16,1.76,1.63,1.62,1.59,1.33,1.32,1.27,1.18,1.2,1.16
Albania,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.85,6.71,7.01,6.58,6.67,6.73,6.33,6.34,6.73,6.81,5.37,5.22,4.73,4.77,4.98,5.28,4.73,5.31,8.68,6.58
Albania,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.12,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.11,0.11,0.08,0.07,0.08,0.08,0.09,0.1,0.1,0.11,0.14,0.1
Albania,UNFCCC_NAI,Waste,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Waste,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.83,0.7,0.73,0.72,0.65,0.65,0.6,0.59,0.59,0.59,0.53,0.46,0.46,0.42,0.32,0.28,0.2,0.18,0.15,0.14
Albania,UNFCCC_NAI,Waste,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.74,0.61,0.64,0.64,0.57,0.56,0.52,0.51,0.51,0.51,0.49,0.42,0.42,0.37,0.27,0.23,0.16,0.13,0.11,0.1
Albania,UNFCCC_NAI,Waste,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albania,UNFCCC_NAI,Waste,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
United Arab Emirates,UNFCCC_NAI,Agriculture,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Agriculture,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,0.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.99,N/A,N/A,N/A,N/A,4.35,N/A,N/A,N/A,N/A,N/A,54.46,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Agriculture,CH4,MtCO₂e,N/A,N/A,N/A,N/A,0.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.58,N/A,N/A,N/A,N/A,1.68,N/A,N/A,N/A,N/A,N/A,1.02,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Agriculture,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Agriculture,N2O,MtCO₂e,N/A,N/A,N/A,N/A,0.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.42,N/A,N/A,N/A,N/A,2.67,N/A,N/A,N/A,N/A,N/A,53.44,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Energy,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Energy,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,166.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,174.76,N/A,N/A,N/A,N/A,116.39,N/A,N/A,N/A,N/A,N/A,70.18,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Energy,CH4,MtCO₂e,N/A,N/A,N/A,N/A,0.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.23,N/A,N/A,N/A,N/A,16.74,N/A,N/A,N/A,N/A,N/A,8.32,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Energy,CO2,MtCO₂e,N/A,N/A,N/A,N/A,166.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,149.81,N/A,N/A,N/A,N/A,96.24,N/A,N/A,N/A,N/A,N/A,60.25,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Energy,N2O,MtCO₂e,N/A,N/A,N/A,N/A,0.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.72,N/A,N/A,N/A,N/A,3.41,N/A,N/A,N/A,N/A,N/A,1.61,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Industrial Processes,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Industrial Processes,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,22.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.44,N/A,N/A,N/A,N/A,6.47,N/A,N/A,N/A,N/A,N/A,3.46,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Industrial Processes,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.02,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Industrial Processes,CO2,MtCO₂e,N/A,N/A,N/A,N/A,22.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.63,N/A,N/A,N/A,N/A,6.47,N/A,N/A,N/A,N/A,N/A,3.44,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Industrial Processes,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,-8.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-13.22,N/A,N/A,N/A,N/A,-9.67,N/A,N/A,N/A,N/A,N/A,-4.23,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Land-Use Change and Forestry,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Land-Use Change and Forestry,CO2,MtCO₂e,N/A,N/A,N/A,N/A,-8.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-13.22,N/A,N/A,N/A,N/A,-9.67,N/A,N/A,N/A,N/A,N/A,-4.23,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Land-Use Change and Forestry,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Other,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Other,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Other,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Other,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Other,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Solvent and Other Product Use,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Solvent and Other Product Use,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Solvent and Other Product Use,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Solvent and Other Product Use,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Solvent and Other Product Use,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,199.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,195.31,N/A,N/A,N/A,N/A,129.83,N/A,N/A,N/A,N/A,N/A,130.44,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CH4,MtCO₂e,N/A,N/A,N/A,N/A,10.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.93,N/A,N/A,N/A,N/A,20.96,N/A,N/A,N/A,N/A,N/A,11.63,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CO2,MtCO₂e,N/A,N/A,N/A,N/A,188.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,158.44,N/A,N/A,N/A,N/A,102.71,N/A,N/A,N/A,N/A,N/A,63.69,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,N2O,MtCO₂e,N/A,N/A,N/A,N/A,0.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.14,N/A,N/A,N/A,N/A,6.17,N/A,N/A,N/A,N/A,N/A,55.12,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,191.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,182.09,N/A,N/A,N/A,N/A,120.17,N/A,N/A,N/A,N/A,N/A,126.21,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CH4,MtCO₂e,N/A,N/A,N/A,N/A,10.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.93,N/A,N/A,N/A,N/A,20.96,N/A,N/A,N/A,N/A,N/A,11.63,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CO2,MtCO₂e,N/A,N/A,N/A,N/A,180.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,145.22,N/A,N/A,N/A,N/A,93.04,N/A,N/A,N/A,N/A,N/A,59.46,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,N2O,MtCO₂e,N/A,N/A,N/A,N/A,0.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.14,N/A,N/A,N/A,N/A,6.17,N/A,N/A,N/A,N/A,N/A,55.12,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Waste,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Waste,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,9.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.12,N/A,N/A,N/A,N/A,2.63,N/A,N/A,N/A,N/A,N/A,2.34,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Waste,CH4,MtCO₂e,N/A,N/A,N/A,N/A,9.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.12,N/A,N/A,N/A,N/A,2.54,N/A,N/A,N/A,N/A,N/A,2.27,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Waste,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
United Arab Emirates,UNFCCC_NAI,Waste,N2O,MtCO₂e,N/A,N/A,N/A,N/A,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.09,N/A,N/A,N/A,N/A,N/A,0.06,N/A,N/A,N/A,N/A
Argentina,UNFCCC_NAI,Agriculture,Aggregate F-gases,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Argentina,UNFCCC_NAI,Agriculture,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,119.5,N/A,120.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,124.92,N/A,N/A,119.11,N/A,N/A,117.32,N/A,N/A,N/A,109.57
Argentina,UNFCCC_NAI,Agriculture,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,49.37,N/A,48.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59.53,N/A,N/A,59.03,N/A,N/A,62.35,N/A,N/A,N/A,59.23
Argentina,UNFCCC_NAI,Agriculture,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Argentina,UNFCCC_NAI,Agriculture,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,70.12,N/A,72.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.39,N/A,N/A,60.08,N/A,N/A,54.97,N/A,N/A,N/A,50.34
