assessment_id,type,scope_item_id,co2,ch4,n2o,other,total,co2_biogenic
2620,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
2620,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2620,Déclaration,6,,,,,252.0,0.0
2620,Déclaration,7,,,,,0.0,0.0
2620,Référence,1,0.0,0.0,0.0,0.0,,0.0
2620,Référence,2,0.0,0.0,0.0,0.0,,0.0
2620,Référence,3,0.0,0.0,0.0,0.0,,0.0
2620,Référence,4,0.0,0.0,0.0,0.0,,0.0
2620,Référence,5,0.0,0.0,0.0,0.0,,0.0
2620,Référence,6,,,,,252.0,0.0
2620,Référence,7,,,,,,0.0
2623,Déclaration,1,39109.0,104.0,462.0,0.0,39675.0,0.0
2623,Déclaration,2,13014.0,29.0,122.0,0.0,13165.0,979.0
2623,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
2623,Déclaration,4,0.0,0.0,0.0,975.0,975.0,0.0
2623,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2623,Déclaration,6,,,,,26264.0,0.0
2623,Déclaration,7,,,,,35284.0,0.0
2623,Déclaration,8,,,,,23057.0,-979.0
2623,Déclaration,9,,,,,101880.0,
2623,Déclaration,10,,,,,29843.0,
2623,Déclaration,11,,,,,1717.0,3872.0
2623,Déclaration,12,,,,,8597.0,
2623,Déclaration,13,,,,,526.0,
2623,Déclaration,22,,,,,22071.0,
2623,Référence,1,0.0,0.0,0.0,0.0,,0.0
2623,Référence,2,0.0,0.0,0.0,0.0,,0.0
2623,Référence,3,0.0,0.0,0.0,0.0,,0.0
2623,Référence,4,0.0,0.0,0.0,0.0,,0.0
2623,Référence,5,0.0,0.0,0.0,0.0,,0.0
2623,Référence,6,,,,,,0.0
2623,Référence,7,,,,,,0.0
2624,Déclaration,1,349.405,0.939,4.155,0.0,354.499,0.0
2624,Déclaration,2,3816.597,0.058,0.116,0.0,3816.771,0.0
2624,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
2624,Déclaration,4,0.0,0.0,0.0,50.506,50.506,0.0
2624,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2624,Déclaration,6,,,,,233.463,0.0
2624,Déclaration,7,,,,,0.0,0.0
2625,Déclaration,1,25.0,0.0,0.0,0.0,25.0,0.0
2625,Déclaration,2,1057.0,0.0,9.0,0.0,1066.0,67.0
2625,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
2625,Déclaration,4,0.0,0.0,0.0,229.0,229.0,0.0
2625,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2625,Déclaration,6,,,,,259.0,0.0
2625,Déclaration,7,,,,,0.0,0.0
2625,Déclaration,8,,,,,380.0,-67.0
2626,Déclaration,1,3151.0,8.0,37.0,0.0,3196.0,0.0
2626,Déclaration,2,520.0,0.0,4.0,0.0,524.0,30.0
2626,Déclaration,3,23828.0,0.0,0.0,0.0,23828.0,0.0
2626,Déclaration,4,0.0,0.0,0.0,11.0,11.0,0.0
2626,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2626,Déclaration,6,,,,,493.0,0.0
2626,Déclaration,7,,,,,,0.0
2626,Référence,1,2508.0,7.0,29.0,0.0,2544.0,0.0
2626,Référence,2,631.0,1.0,5.0,0.0,637.0,36.0
2626,Référence,3,32449.0,0.0,0.0,0.0,32449.0,0.0
2626,Référence,4,0.0,0.0,0.0,74.0,74.0,0.0
2626,Référence,5,0.0,0.0,0.0,0.0,,0.0
2626,Référence,6,,,,,409.0,0.0
2626,Référence,7,,,,,,0.0
2627,Déclaration,1,77.0,0.0,1.0,0.0,78.0,0.0
2627,Déclaration,2,48.0,0.0,0.0,0.0,48.0,3.0
2627,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
2627,Déclaration,4,0.0,0.0,0.0,2.0,2.0,0.0
2627,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2627,Déclaration,6,,,,,14.0,0.0
2627,Déclaration,7,,,,,0.0,0.0
2627,Déclaration,8,,,,,33.0,-3.0
2627,Déclaration,9,,,,,14.0,0.0
2627,Déclaration,10,,,,,113.0,0.0
2627,Déclaration,11,,,,,0.0,0.0
2627,Déclaration,12,,,,,0.0,0.0
2627,Déclaration,13,,,,,0.0,0.0
2627,Déclaration,14,,,,,0.0,0.0
2627,Déclaration,15,,,,,0.0,0.0
2627,Déclaration,16,,,,,78.0,0.0
2627,Déclaration,17,,,,,0.0,0.0
2627,Déclaration,18,,,,,0.0,0.0
2627,Déclaration,19,,,,,0.0,0.0
2627,Déclaration,20,,,,,0.0,0.0
2627,Déclaration,21,,,,,0.0,0.0
2627,Déclaration,22,,,,,80.0,0.0
2627,Déclaration,23,,,,,0.0,0.0
2629,Déclaration,1,124.0,0.0,0.0,0.0,124.0,0.0
2629,Déclaration,2,1187.0,0.0,0.0,0.0,1187.0,0.0
2629,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
2629,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
2629,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2629,Déclaration,6,,,,,58.0,0.0
2629,Déclaration,7,,,,,,0.0
2630,Déclaration,1,2626.0,7.0,29.0,0.0,2662.0,14.0
2630,Déclaration,2,894.0,1.0,5.0,424.0,1324.0,27.0
2630,Déclaration,3,6.0,0.0,1959.0,0.0,1965.0,0.0
2630,Déclaration,4,0.0,0.0,0.0,331.0,331.0,90.0
2630,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2630,Déclaration,6,,,,,4781.0,0.0
2630,Déclaration,7,,,,,11786.0,0.0
2630,Déclaration,8,,,,,2354.0,-41.0
2630,Déclaration,9,,,,,0.0,0.0
2630,Déclaration,10,,,,,4.0,0.0
2630,Déclaration,11,,,,,0.0,0.0
2630,Déclaration,12,,,,,0.0,0.0
2630,Déclaration,13,,,,,66.0,0.0
2630,Déclaration,14,,,,,0.0,0.0
2630,Déclaration,16,,,,,0.0,0.0
2630,Déclaration,17,,,,,0.0,0.0
2630,Déclaration,18,,,,,0.0,0.0
2630,Déclaration,19,,,,,0.0,0.0
2630,Déclaration,20,,,,,0.0,0.0
2630,Déclaration,21,,,,,0.0,0.0
2630,Déclaration,22,,,,,0.0,0.0
2630,Déclaration,23,,,,,0.0,0.0
2632,Déclaration,1,2526.0,0.0,0.0,0.0,2526.0,0.0
2632,Déclaration,2,2482.0,0.0,0.0,0.0,2482.0,0.0
2632,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
2632,Déclaration,4,394.0,0.0,0.0,0.0,394.0,0.0
2632,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2632,Déclaration,6,,,,,481.0,0.0
2632,Déclaration,7,,,,,,0.0
2632,Déclaration,13,,,,,448.0,
2632,Déclaration,16,,,,,2471.0,
2632,Déclaration,22,,,,,989.0,
2632,Référence,1,3192.0,0.0,0.0,0.0,3192.0,0.0
2632,Référence,2,2559.0,0.0,0.0,0.0,2559.0,0.0
2632,Référence,3,0.0,0.0,0.0,0.0,,0.0
2632,Référence,4,421.0,0.0,0.0,0.0,421.0,0.0
2632,Référence,5,0.0,0.0,0.0,0.0,,0.0
2632,Référence,6,,,,,492.0,0.0
2632,Référence,7,,,,,,0.0
2632,Référence,13,,,,,562.0,
2632,Référence,16,,,,,3090.0,
2632,Référence,22,,,,,989.0,
2633,Déclaration,1,0.0,0.0,0.0,0.0,0.0,0.0
2633,Déclaration,2,4232.0,0.0,0.0,0.0,4232.0,237.0
2633,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
2633,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
2633,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2633,Déclaration,6,,,,,0.0,0.0
2633,Déclaration,7,,,,,0.0,0.0
2633,Déclaration,8,,,,,1069.0,-237.0
2633,Déclaration,9,,,,,240758.0,0.0
2633,Déclaration,10,,,,,4532.0,0.0
2633,Déclaration,11,,,,,750.0,9.0
2633,Déclaration,12,,,,,59276.0,0.0
2633,Déclaration,13,,,,,0.0,0.0
2633,Déclaration,14,,,,,2.0,0.0
2633,Déclaration,16,,,,,0.0,0.0
2633,Déclaration,17,,,,,0.0,0.0
2633,Déclaration,18,,,,,0.0,0.0
2633,Déclaration,19,,,,,1652.0,109.0
2633,Déclaration,20,,,,,0.0,0.0
2633,Déclaration,21,,,,,0.0,0.0
2633,Déclaration,22,,,,,0.0,0.0
2633,Déclaration,23,,,,,0.0,0.0
2636,Déclaration,1,816.6,1.6,7.5,0.0,825.7,0.0
2636,Déclaration,2,173.4,0.1,1.4,0.0,174.9,10.0
2636,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
2636,Déclaration,4,0.0,0.0,0.0,68.8,68.8,0.0
2636,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2636,Déclaration,6,,,,,133.2,0.0
2636,Déclaration,7,,,,,,0.0
2636,Référence,1,633.0,0.0,0.0,0.0,633.0,0.0
2636,Référence,2,192.0,0.0,0.0,0.0,192.0,0.0
2636,Référence,3,0.0,0.0,0.0,0.0,,0.0
2636,Référence,4,0.0,0.0,0.0,38.0,38.0,0.0
2636,Référence,5,0.0,0.0,0.0,0.0,,0.0
2636,Référence,6,,,,,90.0,0.0
2636,Référence,7,,,,,,0.0
2637,Déclaration,1,706.0,2.0,8.0,0.0,716.0,0.0
2637,Déclaration,2,3615.0,2.0,29.0,0.0,3646.0,210.0
2637,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
2637,Déclaration,4,0.0,0.0,0.0,55.0,55.0,0.0
2637,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2637,Déclaration,6,,,,,1109.0,0.0
2637,Déclaration,7,,,,,,0.0
2637,Déclaration,8,,,,,1496.0,
2637,Déclaration,11,,,,,20299.0,12720.0
2639,Déclaration,1,5929.0,0.0,0.0,0.0,5929.0,0.0
2639,Déclaration,2,4266.0,0.0,0.0,0.0,4266.0,0.0
2639,Déclaration,3,4160.0,0.0,0.0,0.0,4160.0,0.0
2639,Déclaration,4,6475.0,0.0,0.0,0.0,6475.0,0.0
2639,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2639,Déclaration,6,,,,,,0.0
2639,Déclaration,7,,,,,,0.0
2639,Déclaration,8,,,,,2402.0,
2639,Référence,1,12370.0,0.0,0.0,0.0,12370.0,0.0
2639,Référence,2,5713.0,0.0,0.0,0.0,5713.0,0.0
2639,Référence,3,1816.0,0.0,0.0,0.0,1816.0,0.0
2639,Référence,4,4901.0,0.0,0.0,0.0,4901.0,0.0
2639,Référence,5,0.0,0.0,0.0,0.0,,0.0
2639,Référence,6,,,,,,0.0
2639,Référence,7,,,,,,0.0
2640,Déclaration,1,170.0,0.0,0.0,0.0,170.0,0.0
2640,Déclaration,2,169.0,0.0,0.0,0.0,169.0,0.0
2640,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
2640,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
2640,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2640,Déclaration,6,,,,,17.0,0.0
2640,Déclaration,7,,,,,0.0,0.0
2640,Déclaration,8,,,,,0.0,
2640,Déclaration,9,,,,,0.0,
2640,Déclaration,10,,,,,0.0,
2640,Déclaration,11,,,,,0.0,
2640,Déclaration,12,,,,,0.0,
2640,Déclaration,13,,,,,0.0,
2640,Déclaration,14,,,,,0.0,
2640,Déclaration,15,,,,,0.0,
2640,Déclaration,16,,,,,0.0,
2640,Déclaration,17,,,,,0.0,
2640,Déclaration,18,,,,,0.0,
2640,Déclaration,19,,,,,0.0,
2640,Déclaration,20,,,,,0.0,
2640,Déclaration,21,,,,,0.0,
2640,Déclaration,22,,,,,0.0,
2640,Déclaration,23,,,,,0.0,
2642,Déclaration,1,21659.0,0.0,0.0,0.0,21659.0,21659.0
2642,Déclaration,2,350.0,0.0,0.0,0.0,350.0,350.0
2642,Déclaration,3,1840.0,0.0,0.0,0.0,1840.0,1840.0
2642,Déclaration,4,422.0,0.0,0.0,0.0,422.0,422.0
2642,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2642,Déclaration,6,,,,,6491.0,6491.0
2642,Déclaration,7,,,,,,0.0
2642,Déclaration,8,,,,,128.0,128.0
2642,Déclaration,11,,,,,415.0,415.0
2642,Déclaration,12,,,,,8908.0,8908.0
2642,Déclaration,13,,,,,131.0,131.0
2642,Déclaration,17,,,,,5135.0,5135.0
2642,Déclaration,22,,,,,1161.0,1161.0
2643,Déclaration,1,29.0,0.0,0.0,0.0,29.0,0.0
2643,Déclaration,2,26.0,0.0,0.0,0.0,26.0,2.0
2643,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
2643,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
2643,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2643,Déclaration,6,,,,,3.0,0.0
2643,Déclaration,7,,,,,0.0,0.0
2643,Déclaration,8,,,,,14.0,-2.0
2643,Déclaration,9,,,,,5.0,0.0
2643,Déclaration,10,,,,,29.0,0.0
2643,Déclaration,11,,,,,0.0,0.0
2643,Déclaration,12,,,,,0.0,0.0
2643,Déclaration,13,,,,,0.0,0.0
2643,Déclaration,14,,,,,0.0,0.0
2643,Déclaration,15,,,,,0.0,0.0
2643,Déclaration,16,,,,,15.0,0.0
2643,Déclaration,17,,,,,0.0,0.0
2643,Déclaration,18,,,,,0.0,0.0
2643,Déclaration,19,,,,,0.0,0.0
2643,Déclaration,20,,,,,0.0,0.0
2643,Déclaration,21,,,,,0.0,0.0
2643,Déclaration,22,,,,,50.0,0.0
2643,Déclaration,23,,,,,0.0,0.0
2644,Déclaration,1,433.0,1.0,5.0,0.0,439.0,0.0
2644,Déclaration,2,38.0,0.0,0.0,0.0,38.0,2.0
2644,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
2644,Déclaration,4,0.0,0.0,0.0,1.0,1.0,0.0
2644,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2644,Déclaration,6,,,,,15.0,0.0
2644,Déclaration,7,,,,,0.0,0.0
2644,Déclaration,8,,,,,99.0,-2.0
2644,Déclaration,9,,,,,30.0,0.0
2644,Déclaration,10,,,,,82.0,0.0
2644,Déclaration,11,,,,,1.0,0.0
2644,Déclaration,12,,,,,0.0,0.0
2644,Déclaration,13,,,,,1.0,0.0
2644,Déclaration,14,,,,,0.0,0.0
2644,Déclaration,15,,,,,0.0,0.0
2644,Déclaration,16,,,,,593.0,0.0
2644,Déclaration,17,,,,,0.0,0.0
2644,Déclaration,18,,,,,0.0,0.0
2644,Déclaration,19,,,,,0.0,0.0
2644,Déclaration,20,,,,,0.0,0.0
2644,Déclaration,21,,,,,0.0,0.0
2644,Déclaration,22,,,,,19.0,0.0
2644,Déclaration,23,,,,,0.0,0.0
2645,Déclaration,1,360.5,0.885,3.97,0.0,365.355,0.0
2645,Déclaration,2,14.61,0.015,0.12,0.0,14.745,0.83
2645,Déclaration,3,0.006,0.0,0.0,0.0,0.006,0.0
2645,Déclaration,4,0.0,0.0,0.0,45.07,45.07,0.0
2645,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2645,Déclaration,6,,,,,168.84,0.0
2645,Déclaration,7,,,,,0.0,0.0
2645,Déclaration,8,,,,,136.34,-0.83
2645,Déclaration,9,,,,,1693.82,0.0
2645,Déclaration,10,,,,,1078.25,0.0
2645,Déclaration,11,,,,,301.011,251.76
2645,Déclaration,12,,,,,0.0,0.0
2645,Déclaration,13,,,,,5514.81,0.0
2645,Déclaration,14,,,,,0.0,0.0
2645,Déclaration,16,,,,,0.0,0.0
2645,Déclaration,17,,,,,14.13,0.0
2645,Déclaration,18,,,,,0.0,0.0
2645,Déclaration,19,,,,,0.0,0.0
2645,Déclaration,20,,,,,0.0,0.0
2645,Déclaration,21,,,,,0.0,0.0
2645,Déclaration,22,,,,,1815.0,0.0
2645,Déclaration,23,,,,,122.43,0.0
2648,Déclaration,1,3896.0,11.0,46.0,0.0,3953.0,5.0
2648,Déclaration,2,385.0,1.0,3.0,0.0,389.0,21.0
2648,Déclaration,3,0.0,11.0,2.0,0.0,13.0,0.0
2648,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
2648,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2648,Déclaration,6,,,,,1055.0,0.0
2648,Déclaration,7,,,,,688.0,0.0
2648,Déclaration,8,,,,,1306.0,-26.0
2648,Déclaration,9,,,,,12269.0,2.0
2648,Déclaration,10,,,,,748.0,0.0
2648,Déclaration,11,,,,,1842.0,2203.0
2648,Déclaration,12,,,,,10.0,0.0
2648,Déclaration,13,,,,,66.0,0.0
2648,Déclaration,14,,,,,0.0,0.0
2648,Déclaration,15,,,,,0.0,0.0
2648,Déclaration,16,,,,,106.0,0.0
2648,Déclaration,17,,,,,0.0,0.0
2648,Déclaration,18,,,,,0.0,0.0
2648,Déclaration,19,,,,,11.0,0.0
2648,Déclaration,20,,,,,0.0,0.0
2648,Déclaration,21,,,,,0.0,0.0
2648,Déclaration,22,,,,,1242.0,0.0
2648,Déclaration,23,,,,,0.0,0.0
2649,Déclaration,1,9.0,0.0,0.0,0.0,9.0,0.0
2649,Déclaration,2,208.0,0.0,0.0,0.0,208.0,0.0
2649,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
2649,Déclaration,4,37.0,0.0,0.0,0.0,37.0,0.0
2649,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2649,Déclaration,6,,,,,172.0,0.0
2649,Déclaration,7,,,,,0.0,0.0
2650,Déclaration,1,29310.7,75.1,336.8,0.0,29722.6,0.0
2650,Déclaration,2,2479.4,3.3,24.7,0.0,2507.4,8.0
2650,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
2650,Déclaration,4,0.0,0.0,0.0,190.1,190.1,0.0
2650,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
2650,Déclaration,6,,,,,4816.8,0.0
2650,Déclaration,7,,,,,5328.1,0.0
2650,Référence,1,31774.4,75.6,347.2,0.0,32197.2,10448.3
2650,Référence,2,2576.8,3.5,25.7,0.0,2606.0,10.5
2650,Référence,3,0.0,0.0,0.0,0.0,0.0,0.0
2650,Référence,4,0.0,0.0,0.0,111.0,111.0,0.0
2650,Référence,5,0.0,0.0,0.0,0.0,0.0,0.0
2650,Référence,6,,,,,5064.0,0.0
2650,Référence,7,,,,,5673.4,0.0
2652,Déclaration,1,18.0,0.0,0.0,0.0,18.0,0.0
2652,Déclaration,2,2851.0,1.0,23.0,0.0,2875.0,179.0
